Priority,Src,Dest,Protocol,TTL,TOS,ID,IpLen,DgmLen,DF,Seq,Ack,TcpLen,Class
1,192.168.33.10:1044,188.40.40.189:80,TCP,52,0x0,46146,20,169,***A****,0xD8049C8B,0x33EC6AC4,20,A Network Trojan was Detected
1,188.40.40.189:80,192.168.33.10:1044,TCP,128,0x0,634,20,17560,***A****,0x33EC6AC4,0xD8049D0C,20,A Network Trojan was Detected
1,192.168.33.10:1044,188.40.40.189:80,TCP,52,0x0,46406,20,169,***A****,0xD8049D0C,0x33F22C1F,20,A Network Trojan was Detected
1,192.168.33.10:1044,188.40.40.189:80,TCP,52,0x0,46406,20,169,***A****,0xD8049D0C,0x33F22C1F,20,A Network Trojan was Detected
1,188.40.40.189:80,192.168.33.10:1044,TCP,128,0x0,766,20,17560,***A****,0x33F22C1F,0xD8049D8D,20,A Network Trojan was Detected
1,188.40.40.189:80,192.168.33.10:1044,TCP,128,0x0,766,20,17560,***A****,0x33F22C1F,0xD8049D8D,20,A Network Trojan was Detected
1,192.168.33.10:1044,188.40.40.189:80,TCP,52,0x0,46522,20,169,***A****,0xD8049D8D,0x33F4AD7A,20,A Network Trojan was Detected
1,192.168.33.10:1044,188.40.40.189:80,TCP,52,0x0,46522,20,169,***A****,0xD8049D8D,0x33F4AD7A,20,A Network Trojan was Detected
1,188.40.40.189:80,192.168.33.10:1044,TCP,128,0x0,845,20,17560,***A****,0x33F4AD7A,0xD8049E0E,20,A Network Trojan was Detected
1,188.40.40.189:80,192.168.33.10:1044,TCP,128,0x0,845,20,17560,***A****,0x33F4AD7A,0xD8049E0E,20,A Network Trojan was Detected
1,192.168.33.10:1044,188.40.40.189:80,TCP,52,0x0,46778,20,169,***A****,0xD8049E0E,0x33FA56A4,20,A Network Trojan was Detected
1,192.168.33.10:1044,188.40.40.189:80,TCP,52,0x0,46778,20,169,***A****,0xD8049E0E,0x33FA56A4,20,A Network Trojan was Detected
1,192.168.33.10:1046,208.91.207.10:80,TCP,53,0x0,22439,20,117,***A****,0x70633EB6,0x3F37841E,20,Potential Corporate Privacy Violation
1,192.168.33.10:1047,213.108.252.185:80,TCP,118,0x0,28939,20,231,***A****,0x504C8722,0x49ADCF29,20,A Network Trojan was Detected
1,192.168.33.10:1049,213.108.252.185:80,TCP,118,0x0,28954,20,231,***A****,0x840F9A15,0xE5D868AD,20,A Network Trojan was Detected
1,192.168.33.10:1051,213.108.252.185:80,TCP,118,0x0,28971,20,231,***A****,0x9F0CD1D3,0x20C04928,20,A Network Trojan was Detected
1,192.168.33.10:1053,213.108.252.185:80,TCP,118,0x0,28986,20,231,***A****,0x2DF1564B,0xEE0E1F3D,20,A Network Trojan was Detected
1,192.168.33.10:1055,213.108.252.185:80,TCP,118,0x0,29006,20,231,***A****,0xA59EC3F,0xA4BF6BF6,20,A Network Trojan was Detected
1,192.168.33.10:1057,112.121.178.189:80,TCP,50,0x0,11625,20,199,***A****,0x3B435346,0x57F19ED1,20,A Network Trojan was Detected
1,192.168.33.10:1059,213.108.252.185:80,TCP,118,0x0,29651,20,231,***A****,0xAA05AAE8,0xB6682030,20,A Network Trojan was Detected
1,112.121.178.189:80,192.168.33.10:1057,TCP,128,0x0,1046,20,284,***A****,0x57F19ED1,0x3B4353E5,20,A Network Trojan was Detected
1,192.168.33.10:1061,213.108.252.185:80,TCP,118,0x0,29710,20,231,***A****,0x375733FC,0xE3425B1E,20,A Network Trojan was Detected
1,192.168.33.10:1063,213.108.252.185:80,TCP,118,0x0,29728,20,231,***A****,0xE0ABFA90,0xB7EEC413,20,A Network Trojan was Detected
1,192.168.33.10:1067,195.210.47.239:80,TCP,46,0x0,29607,20,202,***A****,0x4B4D117F,0x73990A09,20,A Network Trojan was Detected
1,195.210.47.239:80,192.168.33.10:1067,TCP,128,0x0,1064,20,17191,***A****,0x73990A09,0x4B4D1221,20,Potential Corporate Privacy Violation
2,192.168.124.10:1032,194.28.115.150:80,TCP,54,0x0,12424,20,292,***AP***,0x65CEA976,0xCB012CD7,20,Potentially Bad Traffic
2,192.168.124.10:1032,194.28.115.150:80,TCP,54,0x0,12425,20,292,***AP***,0x65CEAA72,0xCB012EC7,20,Potentially Bad Traffic
2,192.168.124.10:1039,194.28.115.150:80,TCP,54,0x0,65390,20,371,***A****,0x7D05331A,0xA6D3E263,20,Potentially Bad Traffic
1,192.168.124.10:1044,194.28.115.150:80,TCP,54,0x0,54377,20,379,***A****,0x5E79A67F,0xD3D9C934,20,Attempted User Privilege Gain
2,192.168.124.10:1044,194.28.115.150:80,TCP,54,0x0,54377,20,379,***A****,0x5E79A67F,0xD3D9C934,20,Potentially Bad Traffic
2,79.133.196.52:80,192.168.124.10:1046,TCP,51,0x0,51789,20,1500,***A****,0x19745407,0x6FC9B521,20,Misc Attack
2,79.133.196.52:80,192.168.124.10:1046,TCP,128,0x0,219,20,11145,***A****,0x19745407,0x6FC9B521,20,Potentially Bad Traffic
2,79.133.196.52:80,192.168.124.10:1046,TCP,128,0x0,219,20,11145,***A****,0x19745407,0x6FC9B521,20,Potentially Bad Traffic
1,79.133.196.52:80,192.168.124.10:1046,TCP,128,0x0,219,20,11145,***A****,0x19745407,0x6FC9B521,20,Attempted User Privilege Gain
2,192.168.124.10:1052,79.133.196.52:80,TCP,51,0x0,52089,20,321,***A****,0xF6BDB3E9,0x1C279C6E,20,Potentially Bad Traffic
2,79.133.196.52:80,192.168.124.10:1052,TCP,128,0x0,276,20,7052,***AP***,0x1C279C6E,0xF6BDB502,20,Potentially Bad Traffic
2,192.168.124.10:1052,79.133.196.52:80,TCP,51,0x0,52160,20,278,***A****,0xF6BDB502,0x1C27B7D2,20,Potentially Bad Traffic
2,79.133.196.52:80,192.168.124.10:1052,TCP,128,0x0,280,20,7052,***A****,0x1C27B7D2,0xF6BDB5F0,20,Potentially Bad Traffic
2,79.133.196.52:80,192.168.124.10:1052,TCP,128,0x0,284,20,7052,***A****,0x1C27D336,0xF6BDB709,20,Potentially Bad Traffic
2,79.133.196.52:80,192.168.124.10:1052,TCP,128,0x0,296,20,7052,***A****,0x1C27EE9A,0xF6BDB822,20,Potentially Bad Traffic
2,192.168.124.10:1053,82.103.129.82:80,TCP,51,0x0,5501,20,357,***A****,0x7E3ED9C1,0x5917366E,20,Potentially Bad Traffic
3,82.103.129.82:80,192.168.124.10:1053,TCP,128,0x0,307,20,17560,***A****,0x5917366E,0x7E3EDAFE,20,Misc activity
2,82.103.129.82:80,192.168.124.10:1053,TCP,128,0x0,307,20,17560,***A****,0x5917366E,0x7E3EDAFE,20,Potentially Bad Traffic
1,82.103.129.82:80,192.168.124.10:1053,TCP,128,0x0,307,20,17560,***A****,0x5917366E,0x7E3EDAFE,20,Potential Corporate Privacy Violation
1,82.103.129.82:80,192.168.124.10:1053,TCP,128,0x0,307,20,17560,***A****,0x5917366E,0x7E3EDAFE,20,A Network Trojan was Detected
1,82.103.129.82:80,192.168.124.10:1053,TCP,128,0x0,307,20,17560,***A****,0x5917366E,0x7E3EDAFE,20,A Network Trojan was Detected
1,192.168.124.10:1054,217.23.15.124:80,TCP,55,0x0,51589,20,642,***A****,0xF379DC64,0xCE297761,20,A Network Trojan was Detected
1,192.168.124.10:1056,217.23.15.124:80,TCP,55,0x0,51612,20,653,***A****,0xFB6DC9E8,0x4C537361,20,A Network Trojan was Detected
1,192.168.124.10:1058,217.23.15.124:80,TCP,55,0x0,51624,20,652,***A****,0x6D341207,0x6D7A1263,20,A Network Trojan was Detected
1,192.168.124.10:1059,94.23.116.81:80,TCP,53,0x0,20663,20,647,***A****,0xB1E26037,0x78DF0E63,20,A Network Trojan was Detected
1,192.168.124.10:1060,94.23.116.81:80,TCP,53,0x0,20720,20,652,***A****,0x362211C3,0x6CF66E5,20,A Network Trojan was Detected
3,203.116.95.190:80,192.168.53.10:1037,TCP,121,0x0,1840,20,372,***AP***,0x26F1AC65,0xAE1F32FF,20,Misc activity
3,203.116.95.190:80,192.168.53.10:1038,TCP,121,0x0,1857,20,334,***AP***,0xFE95DCB0,0xCDB55EDA,20,Misc activity
1,192.168.53.10:1036,203.116.95.190:80,TCP,121,0x0,1863,20,333,***A****,0x25832DA8,0xA89D208C,20,Potential Corporate Privacy Violation
1,203.116.95.190:80,192.168.53.10:1037,TCP,121,0x0,1765,20,1500,***A****,0x26F1AC65,0xAE1F34D0,20,Potential Corporate Privacy Violation
1,192.168.113.10:1048,94.198.224.206:80,TCP,53,0x0,7803,20,678,***A****,0x781F09B4,0xCECB8E69,20,Potential Corporate Privacy Violation
3,93.184.216.90:80,192.168.113.10:1094,TCP,57,0x0,39918,20,364,***AP***,0xBA2BBC5C,0x41F9C00B,20,Misc activity
1,192.168.113.10:1162,37.143.12.145:80,TCP,51,0x0,38618,20,153,***A****,0xFD0134A7,0x548E404F,20,A Network Trojan was Detected
1,192.168.92.10:1067,103.31.186.59:80,TCP,51,0x0,28349,20,381,***A****,0xBBC088B1,0x345FBF0,20,A Network Trojan was Detected
3,37.59.177.205:80,192.168.92.10:1080,TCP,128,0x0,1488,20,2378,***A****,0xCE964E30,0xB2831C81,20,Misc activity
1,37.59.177.205:80,192.168.92.10:1080,TCP,128,0x0,1488,20,2378,***A****,0xCE964E30,0xB2831C81,20,A Network Trojan was Detected
1,178.33.80.110:80,192.168.92.10:1076,TCP,128,0x0,1568,20,1114,***A****,0x55CA4E20,0x3D1CDDC3,20,A Network Trojan was Detected
1,178.33.80.110:80,192.168.92.10:1076,TCP,128,0x0,1568,20,1114,***A****,0x55CA4E20,0x3D1CDDC3,20,A Network Trojan was Detected
1,192.168.92.10:1085,37.59.177.205:80,TCP,47,0x0,53441,20,503,***A****,0x7AE0B611,0x1E2D17EF,20,Attempted User Privilege Gain
1,37.59.177.205:80,192.168.92.10:1085,TCP,128,0x0,1572,20,4447,***A****,0x1E2D17EF,0x7AE0B7E0,20,Attempted User Privilege Gain
1,192.168.92.10:1090,37.59.177.205:80,TCP,47,0x0,28950,20,565,***A****,0x84C8241E,0xD0A2B6BA,20,Potential Corporate Privacy Violation
1,192.168.92.10:1090,37.59.177.205:80,TCP,47,0x0,28950,20,565,***A****,0x84C8241E,0xD0A2B6BA,20,A Network Trojan was Detected
3,64.94.107.15:80,192.168.92.10:1094,TCP,58,0x0,60812,20,514,***AP**F,0x69C50AAA,0xB976F54E,20,Misc activity
3,64.94.107.15:80,192.168.92.10:1096,TCP,58,0x0,54067,20,327,***AP**F,0x6A8C3AB2,0xC497C340,20,Misc activity
3,178.33.80.110:80,192.168.92.10:1076,TCP,128,0x0,1838,20,16996,***A****,0x55CA5252,0x3D1CDF06,20,Misc activity
3,178.33.80.110:80,192.168.92.10:1076,TCP,47,0x0,44910,20,1500,***A****,0x55CA8EDA,0x3D1CDF06,20,Misc activity
3,178.33.80.110:80,192.168.92.10:1076,TCP,47,0x0,44910,20,1500,***A****,0x55CA8EDA,0x3D1CDF06,20,Misc activity
3,178.33.80.110:80,192.168.92.10:1076,TCP,47,0x0,44910,20,1500,***A****,0x55CA8EDA,0x3D1CDF06,20,Misc activity
3,64.94.107.15:80,192.168.92.10:1113,TCP,58,0x0,5219,20,327,***AP**F,0x6D4DE137,0x6E600F1,20,Misc activity
3,110.75.1.13:80,192.168.92.10:1119,TCP,42,0x0,41462,20,684,***AP***,0x2E358205,0xCB0AEEE5,20,Misc activity
3,110.75.1.13:80,192.168.92.10:1120,TCP,45,0x0,10531,20,682,***AP***,0xD74A7D05,0xE2527B73,20,Misc activity
2,192.168.92.10:1123,37.59.177.205:80,TCP,47,0x0,15091,20,448,***A****,0x66F457DB,0xA3C7F711,20,Potentially Bad Traffic
1,192.168.92.10:1123,37.59.177.205:80,TCP,47,0x0,15091,20,448,***A****,0x66F457DB,0xA3C7F711,20,A Network Trojan was Detected
2,192.168.92.10:1123,37.59.177.205:80,TCP,47,0x0,15091,20,448,***A****,0x66F457DB,0xA3C7F711,20,Potentially Bad Traffic
1,37.59.177.205:80,192.168.92.10:1123,TCP,128,0x0,2269,20,11020,***A****,0xA3C7F711,0x66F45973,20,A Network Trojan was Detected
2,192.168.92.10:1122,37.59.177.205:80,TCP,47,0x0,15358,20,448,***A****,0xD0429E47,0xCA41F618,20,Potentially Bad Traffic
1,192.168.92.10:1122,37.59.177.205:80,TCP,47,0x0,15358,20,448,***A****,0xD0429E47,0xCA41F618,20,A Network Trojan was Detected
2,192.168.92.10:1122,37.59.177.205:80,TCP,47,0x0,15358,20,448,***A****,0xD0429E47,0xCA41F618,20,Potentially Bad Traffic
1,37.59.177.205:80,192.168.92.10:1122,TCP,128,0x0,2289,20,15932,***A****,0xCA41F618,0xD0429FDF,20,A Network Trojan was Detected
1,192.168.92.10:1124,37.59.177.205:80,TCP,47,0x0,52501,20,405,***A****,0xF75B8298,0xD3E70336,20,A Network Trojan was Detected
2,192.168.92.10:1124,37.59.177.205:80,TCP,47,0x0,52501,20,405,***A****,0xF75B8298,0xD3E70336,20,Potentially Bad Traffic
1,37.59.177.205:80,192.168.92.10:1124,TCP,128,0x0,2301,20,11020,***A****,0xD3E70336,0xF75B8405,20,A Network Trojan was Detected
1,192.168.92.10:1125,37.59.177.205:80,TCP,47,0x0,40111,20,405,***A****,0x6D5999E0,0xE41252EF,20,A Network Trojan was Detected
2,192.168.92.10:1125,37.59.177.205:80,TCP,47,0x0,40111,20,405,***A****,0x6D5999E0,0xE41252EF,20,Potentially Bad Traffic
1,37.59.177.205:80,192.168.92.10:1125,TCP,128,0x0,2312,20,15932,***A****,0xE41252EF,0x6D599B4D,20,A Network Trojan was Detected
1,192.168.92.10:1126,37.59.177.205:80,TCP,47,0x0,20615,20,448,***A****,0x84DD9448,0x9B3E9E36,20,A Network Trojan was Detected
2,192.168.92.10:1126,37.59.177.205:80,TCP,47,0x0,20615,20,448,***A****,0x84DD9448,0x9B3E9E36,20,Potentially Bad Traffic
1,37.59.177.205:80,192.168.92.10:1126,TCP,128,0x0,2337,20,15932,***A****,0x9B3E9E36,0x84DD95E0,20,A Network Trojan was Detected
1,192.168.92.10:1129,37.59.177.205:80,TCP,47,0x0,64373,20,334,***A****,0x8E6BDB98,0x88562B69,20,A Network Trojan was Detected
1,192.168.92.10:1134,37.59.177.205:80,TCP,47,0x0,26200,20,334,***A****,0xCC7A5B64,0xFE12B6F1,20,A Network Trojan was Detected
1,192.168.92.10:1143,37.59.177.205:80,TCP,47,0x0,24713,20,334,***A****,0x6F0ED0A7,0x488EB5F4,20,A Network Trojan was Detected
3,64.94.107.15:80,192.168.92.10:1148,TCP,58,0x0,15404,20,327,***AP**F,0x77311CDC,0x68BF999B,20,Misc activity
1,192.168.92.10:1147,37.59.177.205:80,TCP,47,0x0,22049,20,334,***A****,0x15291213,0x8BB806E,20,A Network Trojan was Detected
3,23.10.102.8:80,192.168.92.10:1156,TCP,58,0x0,21264,20,345,***AP***,0x957790D,0x48F6F3DA,20,Misc activity
3,184.173.189.191:80,192.168.92.10:1154,TCP,53,0x0,8557,20,1211,***AP***,0xEF2540E9,0xBEFDD36E,20,Misc activity
3,23.62.111.11:80,192.168.92.10:1100,TCP,57,0x0,32016,20,349,***AP***,0xC286D167,0x373C2948,20,Misc activity
1,192.168.92.10:1160,37.59.177.205:80,TCP,47,0x0,52619,20,334,***A****,0x3E047A85,0xB0451A4A,20,A Network Trojan was Detected
2,192.168.92.10:1160,37.59.177.205:80,TCP,47,0x0,52619,20,334,***A****,0x3E047A85,0xB0451A4A,20,Attempted Information Leak
1,208.71.125.1:443,192.168.92.10:1182,TCP,247,0x0,20870,20,1500,***AP***,0x3390AD29,0x7D78B6E6,20,Potential Corporate Privacy Violation
1,208.71.125.1:443,192.168.92.10:1182,TCP,247,0x0,20870,20,1500,***AP***,0x3390AD29,0x7D78B6E6,20,Potential Corporate Privacy Violation
3,208.71.125.129:80,192.168.92.10:1183,TCP,54,0x0,26382,20,593,***AP***,0x4DD6B94B,0x6E69D8E6,20,Misc activity
1,209.190.70.254:443,192.168.92.10:1184,TCP,53,0x0,15713,20,1500,***A****,0x803F53DA,0x36B40E31,20,Potential Corporate Privacy Violation
1,209.190.70.254:443,192.168.92.10:1184,TCP,53,0x0,15713,20,1500,***A****,0x803F53DA,0x36B40E31,20,Potential Corporate Privacy Violation
3,208.71.125.129:80,192.168.92.10:1183,TCP,54,0x0,23358,20,593,***AP***,0x4DD6C06C,0x6E69DCA5,20,Misc activity
3,23.62.111.74:80,192.168.92.10:1192,TCP,57,0x0,40342,20,420,***AP***,0x45E53AEF,0x3C1B85B,20,Misc activity
3,208.71.125.129:80,192.168.92.10:1185,TCP,54,0x0,32699,20,593,***AP***,0x65AE608C,0xE3168D1D,20,Misc activity
3,208.71.125.129:80,192.168.92.10:1185,TCP,54,0x0,28566,20,593,***AP***,0x65AE62B5,0xE3168FA2,20,Misc activity
3,64.208.138.100:80,192.168.92.10:1186,TCP,51,0x0,23764,20,836,***AP***,0xE03C298B,0x860A2849,20,Misc activity
3,23.62.111.74:80,192.168.92.10:1192,TCP,57,0x0,40343,20,420,***AP***,0x45E53AEF,0x3C1B85B,20,Misc activity
3,23.62.111.121:80,192.168.92.10:1201,TCP,57,0x0,53761,20,259,***AP***,0x38CE5869,0x661855CE,20,Misc activity
3,208.71.125.129:80,192.168.92.10:1181,TCP,54,0x0,35632,20,703,***AP***,0x34A5BE6E,0x236560FE,20,Misc activity
3,64.94.107.15:80,192.168.92.10:1207,TCP,58,0x0,33576,20,327,***AP**F,0x7E1CBEA0,0x58E5AE29,20,Misc activity
1,23.21.52.220:443,192.168.92.10:1205,TCP,46,0x0,63929,20,1500,***A****,0x8859D641,0xC809EF4D,20,Potential Corporate Privacy Violation
1,23.21.52.220:443,192.168.92.10:1205,TCP,46,0x0,63929,20,1500,***A****,0x8859D641,0xC809EF4D,20,Potential Corporate Privacy Violation
1,208.71.125.129:443,192.168.92.10:1215,TCP,246,0x0,52942,20,125,***AP***,0x339D1A76,0x365FD2E9,20,Potential Corporate Privacy Violation
1,208.71.125.129:443,192.168.92.10:1215,TCP,246,0x0,52942,20,125,***AP***,0x339D1A76,0x365FD2E9,20,Potential Corporate Privacy Violation
3,23.23.83.189:80,192.168.92.10:1217,TCP,47,0x0,11332,20,224,***AP***,0x6B0E5A9B,0x457D3428,20,Misc activity
1,192.168.92.10:1221,192.166.219.62:80,TCP,55,0x0,11652,20,344,***A****,0x85F4D546,0x833E993,20,A Network Trojan was Detected
1,192.168.92.10:1221,192.166.219.62:80,TCP,55,0x0,11652,20,344,***A****,0x85F4D546,0x833E993,20,A Network Trojan was Detected
2,192.185.136.44:80,192.168.74.10:1041,TCP,49,0x0,58344,20,494,***AP***,0xE5A1C859,0xB9A57DAF,20,Potentially Bad Traffic
2,192.185.136.44:80,192.168.74.10:1036,TCP,49,0x0,36767,20,494,***AP***,0x3820FEDD,0xB3E7F6BC,20,Potentially Bad Traffic
2,192.185.136.44:80,192.168.74.10:1039,TCP,50,0x0,55654,20,467,***AP***,0xCA455BB6,0x3A52BEC8,20,Potentially Bad Traffic
2,192.185.136.44:80,192.168.74.10:1041,TCP,49,0x0,58398,20,494,***AP***,0xE5A2F863,0xB9A57ED7,20,Potentially Bad Traffic
2,192.168.74.10:1051,66.55.157.201:80,TCP,58,0x0,35093,20,419,***A****,0x9AF2BED5,0x5CBE6817,20,Potentially Bad Traffic
2,192.168.74.10:1052,66.55.157.201:80,TCP,59,0x0,16171,20,419,***A****,0x4E623943,0x31B3DEAB,20,Potentially Bad Traffic
2,192.168.74.10:1056,66.55.157.201:80,TCP,59,0x0,5721,20,530,***A****,0x1D7B43BC,0xC3BF599,20,Potentially Bad Traffic
2,192.168.74.10:1057,66.55.157.201:80,TCP,58,0x0,28162,20,530,***A****,0x6C14A75A,0x38948DD7,20,Potentially Bad Traffic
1,192.168.74.10:1058,66.55.157.201:80,TCP,59,0x0,5415,20,258,***A****,0x83A2A025,0xF77EE474,20,A Network Trojan was Detected
1,192.168.74.10:1058,66.55.157.201:80,TCP,59,0x0,5415,20,258,***A****,0x83A2A025,0xF77EE474,20,Attempted User Privilege Gain
2,66.55.157.201:80,192.168.74.10:1058,TCP,128,0x0,509,20,17186,***A****,0xF77EE474,0x83A2A0FF,20,Potentially Bad Traffic
1,66.55.157.201:80,192.168.74.10:1058,TCP,128,0x0,509,20,17186,***A****,0xF77EE474,0x83A2A0FF,20,Potential Corporate Privacy Violation
1,66.55.157.201:80,192.168.74.10:1058,TCP,128,0x0,509,20,17186,***A****,0xF77EE474,0x83A2A0FF,20,A Network Trojan was Detected
1,192.168.74.10:1059,66.55.157.201:80,TCP,58,0x0,34298,20,258,***A****,0xAF743F91,0xD54772AE,20,A Network Trojan was Detected
1,192.168.74.10:1059,66.55.157.201:80,TCP,58,0x0,34298,20,258,***A****,0xAF743F91,0xD54772AE,20,Attempted User Privilege Gain
2,66.55.157.201:80,192.168.74.10:1059,TCP,128,0x0,555,20,17186,***A****,0xD54772AE,0xAF74406B,20,Potentially Bad Traffic
1,66.55.157.201:80,192.168.74.10:1059,TCP,128,0x0,555,20,17186,***A****,0xD54772AE,0xAF74406B,20,Potential Corporate Privacy Violation
1,66.55.157.201:80,192.168.74.10:1059,TCP,128,0x0,555,20,17186,***A****,0xD54772AE,0xAF74406B,20,A Network Trojan was Detected
1,66.55.157.201:80,192.168.74.10:1057,TCP,58,0x0,28163,20,8800,***A****,0x38948DD7,0x6C14A944,20,A Network Trojan was Detected
1,66.55.157.201:80,192.168.74.10:1056,TCP,59,0x0,5722,20,5880,***A****,0xC3C17D1,0x1D7B45A6,20,A Network Trojan was Detected
2,192.168.96.10:1036,95.163.89.227:80,TCP,47,0x0,59872,20,231,***A****,0x86DCF155,0xE2DE6158,20,Potentially Bad Traffic
3,95.163.89.227:80,192.168.96.10:1036,TCP,128,0x0,129,20,16504,***A****,0xE2DE6158,0x86DCF214,20,Misc activity
3,95.163.89.227:80,192.168.96.10:1036,TCP,128,0x0,129,20,16504,***A****,0xE2DE6158,0x86DCF214,20,Misc activity
2,95.163.89.227:80,192.168.96.10:1036,TCP,128,0x0,129,20,16504,***A****,0xE2DE6158,0x86DCF214,20,Potentially Bad Traffic
2,95.163.89.227:80,192.168.96.10:1036,TCP,128,0x0,129,20,16504,***A****,0xE2DE6158,0x86DCF214,20,Potentially Bad Traffic
1,95.163.89.227:80,192.168.96.10:1036,TCP,128,0x0,129,20,16504,***A****,0xE2DE6158,0x86DCF214,20,Potential Corporate Privacy Violation
1,192.168.96.10:1031,67.214.177.20:80,TCP,54,0x0,38165,20,406,***A****,0x7B8981D1,0x2E66CAE1,20,A Network Trojan was Detected
1,192.168.96.10:1031,67.214.177.20:80,TCP,54,0x0,38165,20,406,***A****,0x7B8981D1,0x2E66CAE1,20,A Network Trojan was Detected
2,67.214.177.20:80,192.168.96.10:1031,TCP,54,0x0,38166,20,1500,***A****,0x2E66CAE1,0x7B89833F,20,Misc Attack
1,67.214.177.20:80,192.168.96.10:1031,TCP,128,0x0,229,20,16429,***A****,0x2E66CAE1,0x7B89833F,20,Attempted User Privilege Gain
1,192.168.96.10:1037,79.137.226.91:80,TCP,46,0x0,18679,20,359,***A****,0x14C9538D,0x3989C002,20,A Network Trojan was Detected
1,192.168.96.10:1037,79.137.226.91:80,TCP,46,0x0,18679,20,359,***A****,0x14C9538D,0x3989C002,20,A Network Trojan was Detected
1,192.168.96.10:1038,67.214.177.20:80,TCP,54,0x0,18376,20,347,***A****,0xA5371D5D,0x2FD46800,20,Potential Corporate Privacy Violation
1,192.168.96.10:1038,67.214.177.20:80,TCP,54,0x0,18376,20,347,***A****,0xA5371D5D,0x2FD46800,20,A Network Trojan was Detected
2,192.168.96.10:1039,67.214.177.20:80,TCP,54,0x0,40122,20,314,***A****,0x752C0AF2,0x2F50AC20,20,Potentially Bad Traffic
2,192.168.96.10:1039,67.214.177.20:80,TCP,54,0x0,40122,20,314,***A****,0x752C0AF2,0x2F50AC20,20,Potentially Bad Traffic
1,67.214.177.20:80,192.168.96.10:1039,TCP,128,0x0,273,20,4043,***A****,0x2F50AC20,0x752C0C04,20,A Network Trojan was Detected
2,192.168.96.10:1043,67.214.177.20:80,TCP,54,0x0,57030,20,230,***A****,0x59887C3A,0x3041AFFC,20,Potentially Bad Traffic
1,192.168.96.10:1043,67.214.177.20:80,TCP,54,0x0,57030,20,230,***A****,0x59887C3A,0x3041AFFC,20,A Network Trojan was Detected
1,192.168.96.10:1045,67.214.177.20:80,TCP,54,0x0,34736,20,230,***A****,0xC0805475,0x30ADF36D,20,A Network Trojan was Detected
1,81.88.57.70:80,192.168.9.10:1030,TCP,128,0x0,67,20,2373,***A****,0x60454D9D,0x1197F615,20,A Network Trojan was Detected
1,192.168.9.10:1030,81.88.57.70:80,TCP,51,0x0,59361,20,318,***A****,0x1197F615,0x604556BA,20,Potential Corporate Privacy Violation
1,67.227.209.101:80,192.168.9.10:1034,TCP,55,0x0,43044,20,1500,***A****,0xB52A45BA,0xE74ACD78,20,A Network Trojan was Detected
1,67.227.209.101:80,192.168.9.10:1034,TCP,55,0x0,43044,20,1500,***A****,0xB52A45BA,0xE74ACD78,20,A Network Trojan was Detected
1,67.227.209.101:80,192.168.9.10:1034,TCP,128,0x0,269,20,12779,***A****,0xB52A45BA,0xE74ACD78,20,A Network Trojan was Detected
1,67.227.209.101:80,192.168.9.10:1034,TCP,128,0x0,269,20,12779,***A****,0xB52A45BA,0xE74ACD78,20,A Network Trojan was Detected
1,67.227.209.101:80,192.168.9.10:1034,TCP,128,0x0,269,20,12779,***A****,0xB52A45BA,0xE74ACD78,20,A Network Trojan was Detected
2,67.227.209.101:80,192.168.9.10:1035,TCP,55,0x0,46608,20,1500,***A****,0xB60A4458,0x34197343,20,Misc Attack
1,67.227.209.101:80,192.168.9.10:1035,TCP,128,0x0,543,20,17560,***A****,0xB60A4458,0x34197343,20,A Network Trojan was Detected
2,67.227.209.101:80,192.168.9.10:1035,TCP,128,0x0,543,20,17560,***A****,0xB60A4458,0x34197343,20,Potentially Bad Traffic
1,67.227.209.101:80,192.168.9.10:1035,TCP,128,0x0,543,20,17560,***A****,0xB60A4458,0x34197343,20,A Network Trojan was Detected
1,67.227.209.101:80,192.168.9.10:1035,TCP,128,0x0,543,20,17560,***A****,0xB60A4458,0x34197343,20,Attempted User Privilege Gain
3,67.227.209.101:80,192.168.9.10:1040,TCP,128,0x0,703,20,17560,***A****,0xB592F71D,0x10303A46,20,Misc activity
1,67.227.209.101:80,192.168.9.10:1040,TCP,128,0x0,703,20,17560,***A****,0xB592F71D,0x10303A46,20,Potential Corporate Privacy Violation
2,192.168.9.10:1041,67.227.209.101:80,TCP,55,0x0,17648,20,310,***A****,0x482C79AF,0xB5DD5F94,20,Potentially Bad Traffic
1,192.168.9.10:1041,67.227.209.101:80,TCP,55,0x0,17648,20,310,***A****,0x482C79AF,0xB5DD5F94,20,A Network Trojan was Detected
1,192.168.9.10:1041,67.227.209.101:80,TCP,55,0x0,17648,20,310,***A****,0x482C79AF,0xB5DD5F94,20,A Network Trojan was Detected
2,67.227.209.101:80,192.168.9.10:1041,TCP,128,0x0,809,20,12921,***A****,0xB5DD5F94,0x482C7ABD,20,Potentially Bad Traffic
1,67.227.209.101:80,192.168.9.10:1041,TCP,128,0x0,809,20,12921,***A****,0xB5DD5F94,0x482C7ABD,20,Attempted User Privilege Gain
